sno,year,name,Rating,hour
7612,2004,Miracle at Oxford,1.8,3
7613,1982,Tron,4.7,1
7614,1963,Any Number Can Win,3.7,2
7615,1988,Killer Klowns from Outer Space,3,3
7616,1980,The Idolmaker,2.5,3
7617,1987,Dirty Dancing,4.6,1
7618,1985,Ken Burns' America: The Shakers,4.4,2
7619,1995,Newsradio: Seasons 1 and 2,1.1,3
7620,1997,Millennium: Season 2,1.5,3
7621,1994,Africa: The Serengeti: IMAX,3.8,2
7622,1991,Riki-Oh: The Story of Ricky,3,3
7623,1992,The Blonde,2,1
7624,1986,Top Gun,3.3,1
7625,1977,Young Lady Chatterley,1.8,2
7626,2001,The Sweetest Sound,4.2,3
7627,2003,Once Upon a Time in Mexico,1.7,2
7628,1978,Piranha,4.5,1
7629,1983,V: The Original Miniseries,4.5,1
7630,1991,Grand Canyon,4.5,1
7631,1991,Dying Young,3.2,3
7632,2004,Birth,1.9,2
7633,1998,Can't Hardly Wait,3.1,3
7634,1977,The Turning Point,3.7,3
7635,2004,Anchorman: The Legend of Ron Burgundy,3.8,2
7636,1991,An American Tail: Fievel Goes West,4.2,2
7637,1975,The Man in the Glass Booth,4.8,1
7638,2004,Saturday Night Live: The Best of Tom Hanks,2,3
7639,2004,Star Wars Trilogy: Bonus Material,4.2,1
7640,1987,Miss Marple: Collection 1,4.4,2
7641,1990,Stella,3.7,3
7642,1940,Rebecca,5,3
7643,1987,Empire of the Sun,1.1,1
7644,2002,Daniel Deronda,4.9,2
7645,1991,Little Man Tate,3.4,2
7646,2003,Overnight,1.9,1
7647,1982,Diner,4.3,2
7648,2002,Gasoline,3.8,2
7649,2001,Sister Wendy's American Collection,3.3,1
7650,1997,The Matchmaker,3.1,1
7651,2000,Isn't She Great,2.1,2
7652,1978,Best of The Muppet Show: Mark Hamill / Paul Simon / Raquel Welch,2.7,3
7654,1896,Lumiere Brothers' First Films,3.8,3
7655,1996,The Best Bits of Mr. Bean,1.7,1
7656,1999,George Michael: Ladies & Gentlemen: The Best of George Michael,1.6,1
7657,1999,SpongeBob SquarePants: Tide and Seek,1.1,3
7658,2004,Ray: Bonus Material,2.4,1
7659,1994,Barcelona,2.9,3
7660,1925,Seven Chances (Silent),1.8,1
7661,2005,SpongeBob SquarePants: Home Sweet Pineapple,4.7,2
7662,1976,Doctor Who: The Robots of Death,4.9,1
7663,1985,Ken Burns' America: Huey Long,1.1,3
7664,2000,Gladiator: Extended Edition,4.3,1
7665,2001,Donnie Darko: Director's Cut: Bonus Material,1.5,1
7666,1987,Nayagan: Tamil,4.8,3
7667,2004,Justice League: Starcrossed the Movie,4.8,2
7668,2004,NFL Films Super Bowl Collection: Super Bowl XI-XX,1,3
7669,2004,Desperate Housewives: Season 1,3.4,2
7670,1974,Caged Heat,1.3,3
7671,1954,The Barefoot Contessa,3.1,1
7672,2004,Mind the Gap,4.1,2
7673,1988,School Daze,3,2
7674,2002,The Junction Boys,1.5,2
7675,1995,Megaman: A Hero is Born,3.9,1
7676,1992,Black Cat 2,3.2,1
7677,1996,Danielle Steel's The Ring,2.4,1
7678,1962,Billy Rose's Jumbo,3.8,2
7679,1968,Lady in Cement,1.3,3
7680,1952,Hi-Yo Silver/ Legend of the Lone Ranger,2.4,2
7681,2004,Island at War,2.7,3
7682,2003,Mail Order Bride,3.7,1
7683,1988,Cinema Paradiso: Director's Cut,3.4,2
7684,1996,The Jamie Foxx Show: Season 1,1.9,1
7685,2003,Dora the Explorer: Pirate Adventure,2.2,2
7686,1996,Cannibal! The Musical,4.9,3
7687,1992,Raju Ban Gaya Gentleman,4.7,1
7688,1997,Cadfael: The Rose Rent,2.8,2
7689,1995,Bruce Springsteen and the E Street Band: Blood Brothers,2.5,2
7690,2001,Air Bud: Seventh Inning Fetch,4.4,1
7691,1968,Romeo & Juliet,1.3,3
7692,1972,Zatoichi in Desperation,3.9,1
7693,1998,Six-String Samurai,4.6,3
7694,1986,Witchboard,4.4,3
7695,1999,Futurama: Vol. 2,4,3
7696,1992,Of Mice And Men,3.7,3
7697,2003,Someday's Dreamers,3.4,1
7698,1996,Children of the Revolution,4.8,3
7699,2004,Bratz: The Video: Starrin' & Stylin',2.9,2
7700,2000,Sin: The Motion Picture,4.8,3
7701,1981,The Road Warrior,2,2
7702,2001,Planet of the Apes: Bonus Material,1.5,3
7703,2002,Extreme Ops,2.1,1
7704,1991,Rambling Rose,2.4,2
7705,1992,Final Analysis,2.9,2
7706,1985,Silverado,4.2,2
7707,2000,Cuba Feliz,4.1,3
7708,2000,The Yards,2.8,1
7709,1987,Surf Nazis Must Die,2.2,3
7710,2005,Turtles Can Fly,1.7,3
7711,1977,Padre Padrone,1.7,1
7712,1961,Lover Come Back,4.1,2
7713,1981,An American Werewolf in London,3.8,2
7714,2001,Federal Protection,4.8,1
7715,2004,Vincent Van Gogh: A Stroke of Genius,1.5,1
7716,1995,Something to Talk About,4.7,1
7717,1985,Bleak House,3.9,3
7718,1995,Rumble in the Bronx,2,1
7719,1997,Changing Habits,4.3,2
7720,1999,Moonlight Whispers,3.6,3
7721,2002,The Jury,4.8,2
7722,1999,Power Stone: Vol. 1: Mystery of the Stones,1.1,2
7723,1989,Baby Cakes,2.5,2
7724,2003,Love Hina: Spring Movie,1.5,1
7725,1984,Hong Kong 1941,1.3,2
7726,2000,Brady Bunch Home Movies,1.1,3
7727,1988,Dragon Family,1.3,3
7728,2000,Panic,1.4,2
7729,1988,Inspector Wears Skirts,4.6,1
7730,1988,The New Adventures of Pippi Longstocking,3.5,3
7731,1980,Don't Answer the Phone,1.4,3
7732,1999,Made Men,2.2,2
7733,2000,Barney's Super Singing Circus,1.4,2
7734,2003,George Harrison: The Quiet One,4.9,3
7735,1997,Rurouni Kenshin,4.7,1
7736,1964,The Train,3.3,3
7737,2005,Saved by the Bell: Season 5,3.8,1
7738,1966,Is Paris Burning?,2.2,2
7739,1999,The Astronaut's Wife,4.1,1
7740,1980,Super Fuzz,4.9,2
7741,1943,Sherlock Holmes in Washington,4.7,3
7742,2003,Six Feet Under: Season 3,4.7,3
7743,2000,Ultimate Weapon,4.4,2
7744,2002,SpongeBob SquarePants: Sea Stories,3.2,1
7745,1995,Apollo 13,3.2,1
7746,2002,Go for Broke,2.4,2
7747,2002,Korn: Deuce,2,3
7748,1989,Meet the Feebles,4.3,2
7749,2005,Curb Your Enthusiasm: Season 4,2.4,2
7750,1983,Koyaanisqatsi: Life Out of Balance,4.3,1
7751,1985,Anne of Green Gables,3.6,3
7752,1999,Dish Dogs,1.2,3
7753,1983,All Creatures Great and Small: The Specials,2.1,2
7754,2002,Bleacher Bums,4,2
7755,2003,Touching the Void,2.7,3
7756,1979,...And Justice for All,1.6,1
7757,1999,Go,4.8,1
7758,1995,Theodore Rex,1.9,2
7759,2004,Sister Princess,3.2,3
7760,2002,The Stickup,1.6,1
7761,1992,The Return of Spinal Tap,2.2,2
7762,1996,Down Periscope,3.2,2
7763,1979,La Cage aux Folles,1,3
7764,1996,Evil Ed,3,3
7765,2000,Saturday Night Live: The Best of Steve Martin,3,2
7766,2002,Endangered Species,3.3,3
7768,2003,The Berenstain Bears: Adventure & Fun for Everyone,3.9,1
7769,1994,Little Buddha,4.7,2
7770,1988,Piece of Cake,3.7,1
7771,1986,The Best of Times,3.1,2
7772,1975,Master of the Flying Guillotine,4.1,1
7773,1989,Henry V,2.2,3
7774,1974,The Phantom of Liberty,4.7,3
7775,1984,And the Ship Sails On,3.1,3
7776,1998,The Brandon Teena Story,1.5,2
7777,1997,River Made to Drown In,2.2,3
7778,1999,Speaking in Strings: Nadja Salerno-Sonnenberg,2.7,1
7779,1988,Willow,3.4,1
7780,2004,Friends: The Series Finale,4.3,1
7781,2002,Touching Wild Horses,3.3,3
7782,2002,Demonlover,1.3,2
7783,2000,The Witness Files,3.4,2
7784,1953,The Hitch-Hiker,3.1,1
7785,2005,Elvis Has Left the Building,3.3,2
7786,2003,The Station Agent,4.3,2
7787,1962,La Commare Secca,2.2,3
7788,2002,Strawberry Shortcake: Spring for Strawberry Shortcake,1.9,2
7789,1996,Leprechaun 4: In Space,3.8,3
7790,2005,Hopeless Pictures: Season 1,3.1,1
7791,1983,The Day After,4.9,1
7792,2000,Double Parked,3.1,2
7793,1972,Lone Wolf and Cub: Baby Cart to Hades,4,2
7794,1995,Ned and Stacey: Season 1,4.3,3
7795,1972,Siddhartha,2.4,2
7796,1994,The Dream of Garuda,4.4,1
7797,1977,MacArthur,2.3,3
7798,2004,Deep Evil,1.4,3
7799,1985,A Year of the Quiet Sun,4.6,3
7800,1999,Brian Wilson: Imagination,3.7,1
7801,1989,The Abyss: Bonus Material,2.5,1
7802,2003,Dance for Camera,3.7,1
7803,1988,Deadbeat at Dawn,1.6,3
7804,1987,Full House: Season 1,2.2,1
7805,1997,Cracker,2.7,2
7806,1997,Classic Albums: The Band,3,3
7807,2003,Off the Map,2.2,3
7808,1974,Uptown Saturday Night,1.1,1
7809,2000,Dark Angel: Season 1,2.4,1
7810,2002,MTV: The Real World: Decade of Bloopers,2.5,1
7811,2003,King of Bandit Jing,3.2,3
7812,1932,Freaks,3.3,3
7813,1970,Venus in Furs,4.8,2
7814,1984,Protocol,3.8,1
7815,2003,Gilmore Girls: Season 4,4.6,3
7816,2004,Almost Peaceful,4.7,2
7817,1967,King of Hearts,3.9,1
7818,1973,Legend of Paul and Paula,1.4,3
7819,1964,First Men in the Moon,2,1
7820,2002,Brown Sugar,2.7,2
7821,1987,Kimagure Orange Road TV Series,4.4,2
7822,1986,Millionaire's Express,4.3,3
7823,1983,Monty Python's The Meaning of Life: Special Edition: Bonus Material,1.5,2
7824,1995,Moll Flanders,4.5,3
7825,2001,Prince Charming,4.2,2
7826,1990,Another 48 Hrs.,4.1,2
7827,1989,National Lampoon's Christmas Vacation: Special Edition,4.7,2
7828,1999,Cruel Intentions,1.2,3
7829,1990,Red Surf,4,1
7830,2004,Bob the Builder: Snowed Under / The Bobblesberg Winter Games,3,1
7831,1988,Critters 2: The Main Course,4.5,1
7832,1951,When Worlds Collide,4.9,1
7833,2004,Arrested Development: Season 2,2.1,1
7835,1982,Zu: Warriors from the Magic Mountain,4.6,2
7836,1965,King Rat,2.2,3
7837,1972,Lenny Bruce Without Tears,2.7,2
7838,1999,In the Country where Nothing Happens,1.5,2
7839,1998,Kiss of Fire,3.7,2
7840,1986,Dali,3.2,3
7841,1990,Pump Up the Volume,5,1
7842,2000,Gokulathil Seethai: Tamil,1.8,1
7843,1997,Miss Evers' Boys,2.6,3
7844,1996,Jack Frost,1.9,1
7845,1987,Fleetwood Mac: Tango in the Night,3.6,3
7846,1992,The Dark Side of the Heart,4.3,1
7847,1983,Gospel,4.4,2
7848,1999,Lovers Lane,2.6,2
7849,1987,Unsolved Mysteries: Ghosts,1.9,1
7850,1990,Quantum Leap: Season 3,2.6,1
7851,1984,The Evil That Men Do,1.4,2
7852,2003,My Boss's Daughter,3.4,3
7853,1988,36 Fillette,2.9,1
7854,2001,Human Nature,1.5,2
7855,1946,The Courage of Lassie,2.6,2
7856,1988,Shahenshah,3.2,1
7857,2002,Wiggle Bay,3.6,1
7858,2004,Burst Angel,4.5,1
7859,1983,Pat Benatar: Live in New Haven,4.8,2
7860,2000,The Wyvern Mystery,2.9,2
7861,2001,The Crusaders,2.5,3
7862,2002,WWE: Survivor Series 2002,1.8,3
7863,2003,Shelter Island,3.9,3
7864,1986,About Last Night...,3.2,1
7865,1999,Star Trek: Voyager: Season 6,3.4,2
7866,2002,Monster Garage: Season 1,3.7,2
7867,1969,The Valley of Gwangi,3.2,3
7868,1998,Gasaraki,4.6,1
7869,1996,Uncle Sam,3,3
7870,2004,Phone,4.1,2
7871,2005,Britney and Kevin: Chaotic: The DVD,4.9,1
7872,2004,Tiger: The Authorized DVD Collection,4.8,3
7873,2002,The Stalker,3.2,3
7874,1997,Key the Metal Idol,3.6,1
7875,1998,A Night at the Roxbury,1.3,2
7876,1995,Sailor Moon SuperS,1.5,2
7877,1980,Atlantic City,4.9,3
7878,2001,The Party's Over,4.9,1
7879,2002,Super Troopers,1.4,3
7880,1968,Columbo: Season 1,2.2,1
7881,1979,Hanover Street,3.3,2
7882,2002,Blood Work,1.1,2
7883,1992,Saturday Night Live: The Best of Chris Rock,1.6,3
7884,2002,The Other Side of the Bed,1.7,3
7885,2002,Taken,2.4,2
7886,2000,The Big Kahuna,3.4,2
7887,2001,The Price of Milk,4.1,3
7888,2001,Geneshaft,1.1,3
7889,1984,Swann in Love,1.9,2
7890,1977,Best of The Muppet Show: George Burns / Bob Hope / Dom DeLuise,1.6,1
7891,2005,Kyo Kara Maoh: God Save Our King,1.8,3
7892,1999,True Crime,2.4,1
7893,2004,A Place Called Home,3.7,2
7894,1996,Project: ALF,2.7,1
7895,1992,Singles,4.7,2
7896,2004,Alien Lockdown,1.1,1
7897,2002,Alanis Morissette: Feast on Scraps,1,1
7898,1988,Powaqqatsi,1.2,2
7899,1994,Junior,4.2,2
7900,2001,Kept,4.5,2
7901,2000,Sudden Manhattan,4.4,3
7902,1997,Cadfael: St. Peter's Fair,4.4,1
7903,1992,Adventures of Batman & Robin: Poison Ivy/The Penguin,4.3,2
7904,2002,Punch-Drunk Love,2,2
7905,1962,The Twilight Zone: Vol. 1,4,3
7906,2003,NFL Films Super Bowl Collection: Super Bowl I-X,1.6,3
7907,2001,Midsomer Murders: Dark Autumn,1.2,2
7908,1947,Quai des Orfevres,1.7,1
7909,2002,Ranma 1/2: Ranma Forever: Vol. 2: The Depths of Despair,2.7,3
7910,1987,The Living Daylights,3.5,1
7911,2001,Bones,3,2
7912,1960,L'Avventura,1.9,3
7913,2003,Goldfish Memory,4.8,3
7914,2002,MI-5: Vol. 1,1.9,1
7915,1960,Where the Boys Are,4.7,1
7916,2003,Tibetan Book of the Dead,4.1,2
7917,1997,A Life Less Ordinary,3.2,2
7918,1998,Lost in Space Forever,1.4,1
7919,1953,Niagara,1.4,3
7920,1976,Buffalo Bill and the Indians,1.5,1
7921,2005,Day of the Dead 2: Contagium,4.5,2
7922,1990,The Rescuers Down Under,1.7,3
7923,1962,The Day the Earth Caught Fire,4.1,3
7924,1987,The Bedroom Window,2,1
7925,1957,Il Grido,2,2
7926,1997,Ellis Island,4.5,2
7927,1997,The Peacekeeper,2,1
7928,2002,Antwone Fisher,4.5,1
7929,2003,Dragon Ball: The Path to Power,1.9,3
7930,2004,The Purifiers,4.3,3
7931,1993,8 Man After: Perfect Collection,3.2,1
7932,1934,The Three Stooges: Goofs on the Loose,5,1
7933,1985,Flesh + Blood,1.5,1
7934,1973,The Harder They Come,1.4,3
7935,1988,Bad Taste,2.8,1
7936,1997,Unmade Beds,3.2,3
7937,2000,Finding Forrester,2.1,2
7938,1999,Double Platinum,2.3,2
7939,2005,Submerged,4.6,2
7940,1985,Robotech,3.6,3
7941,2004,The Inspector Lynley Mysteries: If Wishes Were Horses,3.5,2
7942,1960,Inherit the Wind,3.6,2
7943,1998,Secrets of War: Spy Games of World War II,1.3,1
7944,2004,UFC 48: Ultimate Fighting Championship: Payback,1.1,3
7945,2001,Pyaar Tune Kya Kiya,1,3
7946,2004,Rugrats: Holiday Celebration,3.1,1
7947,1985,Tuff Turf,3.6,3
7948,1969,Satan's Sadists,4.4,2
7949,2004,WWE Divas: South of the Border,3.8,2
7950,1981,Le Professionnel,2.5,1
7951,2003,Agatha Christie's Poirot: Five Little Pigs,4.2,3
7952,2000,Dune,3,1
7953,2005,Noise,3.2,2
7954,1928,The Fall of the House of Usher,4.8,2
7955,1997,Four Days in September,1.4,1
7956,2005,Eternal,3.1,1
7957,2002,Warm Water Under a Red Bridge,1.4,2
7958,2002,The Osbournes: Season 2 (Uncensored),2.5,3
7959,2003,3-2-1 Penguins: Moon Menace on Planet Tell-a-lie,4.1,3
7960,1948,The Lady from Shanghai,1.7,2
7961,2000,The Cherry Orchard,4.8,2
7962,1992,Sailor Moon: Vol. 1: A Heroine Is Chosen,2.8,3
7963,1987,Married... with Children: The Most Outrageous Episodes: Vol. 1,1.7,3
7964,2004,Thomas & Friends: It's Great to be an Engine,4.1,3
7965,1993,Married to It,3.4,1
7966,1981,First Monday in October,2.8,2
7967,2003,Jennifer Lopez: The Reel Me,3.1,2
7968,1972,The Magnificent Seven Ride,3.2,3
7969,1978,7 Grand Masters,4.3,2
7970,1947,Life With Father,4.9,3
7971,2001,In the Bedroom,2.8,3
7972,2000,Dancing in September,1.4,1
7973,1995,The Sum of Us,3.8,2
7974,2002,Real Bout High School,4.2,3
7975,2005,Saiyuki: The Movie: Requiem,3.8,1
7976,1988,Ninja Academy,2,2
7977,1980,Maniac!,3.7,1
7978,2001,U2: Elevation 2001: Live from Boston,3.7,3
7979,2005,The Muppets Wizard of Oz,4.1,2
7980,1998,The Object of My Affection,2.9,3
7981,2001,The Infinite Worlds of H.G. Wells,4.6,2
7982,2003,The Bathers,3.2,1
7983,1990,An Angel at My Table,3,1
7984,1993,Star Trek: Deep Space Nine: Season 1,2.7,2
7985,1968,Star Trek: The Original Series: Vols. 29-40,4,3
7986,1955,Love Is a Many-Splendored Thing,4.8,1
7987,2003,Wrong Turn,1.9,2
7988,2000,Vampires Anonymous,4.1,1
7989,1991,Beauty and the Beast: Special Edition,1.5,3
7990,2003,This Girl's Life,3.5,2
7991,2003,The Hunted,2.1,3
7992,1992,Prelude to a Kiss,1.3,2
7993,1946,Great Expectations,3.7,2
7994,2004,Carmen Electra's The Lap Dance,3.1,2
7995,2001,NHL: All Access!,4.6,3
7996,2004,The Trail to Hope Rose,1.7,1
7997,1995,Victor / Victoria,4.9,1
7998,1998,The Celebration,2.5,3
7999,1991,Mystery Date,2.3,2
8000,2005,Sports Illustrated Swimsuit Edition: 2005,2.6,2
8001,1969,Sweet Charity,1.5,3
8002,2004,Deewaar,2.3,2
8003,2004,Harry Connick Jr.: Only You,2.5,3
8004,1998,The Best of So Graham Norton,4,1
8005,1986,Therese,1.2,2
8007,1964,Nothing But a Man,1.1,3
8008,1998,Treasure Island,4.1,1
8009,2003,Recipe for Disaster,4.7,1
8010,2002,3-2-1 Penguins: The Cheating Scales of Bullamanka,4.1,3
8011,2002,Jonah: A VeggieTales Movie,4.1,1
8012,1991,Kickboxer 2,2.7,1
8013,2003,Roy Orbison: Greatest Hits,4.7,2
8014,2002,All About the Benjamins,3.3,3
8015,2005,Cold Case Files: The Most Infamous Cases,4.5,3
8016,1999,Eyes Wide Shut,2.6,2
8017,1964,The Munsters: Season 1,1.6,2
8018,2001,Xtreme Martial Arts,2.2,2
8019,1995,Murder in the First,2.1,2
8020,1989,Dead Calm,2.5,3
8021,1980,Why Didn't They Ask Evans?,3.8,3
8022,1982,Queen: We Will Rock You,3.1,1
8023,2001,Dark Descent,2.3,2
8024,2000,Divided We Fall,2.7,2
8025,2003,Festival Express: Bonus Material,3.7,3
8026,1983,He-Man and the Masters of the Universe: Season 1: Vol. 1,3.3,2
8027,1980,Gloria,3.5,2
8028,1993,White Lotus Cult,3.2,1
8029,2004,Dora the Explorer: Catch the Stars,3.4,1
8030,2004,Denied,4.1,3
8031,1986,Ken Burns' America: The Statue of Liberty,3.4,2
8032,1973,Lisa & the Devil,4.1,1
8033,1992,Bebe's Kids,3.9,3
8034,1946,The Harvey Girls,2.7,2
8035,2002,Texas: 30 Odd Foot of Grunts,2.4,2
8036,1991,Chinese Ghost Story 3: Special Edition,1.7,3
8037,1995,Home for the Holidays,3.5,1
8038,1950,Cinderella: Special Edition,3.3,3
8039,1975,Saturday Night Live: 25 Years of Music,4.7,1
8040,1971,The Old Grey Whistle Test: Vol. 1,4.5,3
8041,2002,Rare Birds,4.2,3
8042,1955,The Far Country,1.1,1
8043,1968,Blackbeard's Ghost,4.4,1
8044,1988,American Gothic,1.1,3
8045,2003,Open Range,3.9,1
8046,1993,Menace II Society,2.9,1
8047,1994,Tandem,4.5,3
8049,1990,Dick Tracy,3.4,3
8050,1999,Joan of Arc,3,1
8051,2001,The Curse of the Jade Scorpion,2.4,2
8052,2000,Emmanuelle's Intimate Encounters,4.9,2
8053,2000,Cardcaptors,4.9,2
8054,1994,The Monster,3.1,3
8055,1972,The Bob Newhart Show: Season 1,4.5,1
8056,1993,The 13 Cold-Blooded Eagles,1.7,3
8057,1984,King Lear,4.3,3
8058,1999,Learning HTML: No Brainers,4.9,1
8059,1991,Rush: Chronicles,4,1
8060,1998,His and Her Circumstances,2.8,1
8061,2003,Black Sabbath: Never Say Die,4.6,2
8062,1999,Black Beauty (Animated),3.3,3
8063,1993,Calendar,1.7,2
8064,1986,Mauvais Sang,4.4,2
8065,1988,Lady in White,3.8,3
8066,2003,Amandla! A Revolution in Four Part Harmony,3,1
8067,2001,The Inspector Lynley Mysteries: A Great Deliverance,4.4,1
8068,2003,Legally Exposed,2,1
8069,2002,Ax 'Em,3.8,3
8070,2004,Imagining Argentina,1.2,3
8071,2002,India: Kingdom of the Tiger: IMAX,1.1,1
8072,1995,Seven: Bonus Material,1.5,2
8073,1957,Night of the Demon / Curse of the Demon: Double Feature,4.6,2
8074,2001,Roughing It,3.3,2
8075,2000,The Last of the Blonde Bombshells,1.2,3
8076,1987,Diane Schuur & the Count Basie Orchestra,1.5,2
8077,1986,Something Wild,1.2,2
8078,1995,Waiting to Exhale,4.9,1
8079,1994,Interview with the Vampire,4.9,2
8080,1997,Highlander: Season 6,4.9,2
8081,1994,Knowing Me Knowing You with Alan Partridge: The Complete Series,1.2,2
8082,2004,Koi Kaze,5,2
8083,1988,The Tracker,2.4,1
8084,1983,G.I. Joe: Season 1: Part 1,4.3,3
8085,1979,Star Blazers: Series 1: The Quest for Iscandar,1.8,1
8086,2001,Cats & Dogs,3.3,1
8087,2004,Origins: Nova,4.4,2
8088,1947,13 Rue Madeleine,4.1,1
8089,1990,My Mother's Castle,3.3,1
8090,1956,Bob Le Flambeur,4.4,2
8091,2002,Lord of the Rings: The Two Towers: Bonus Material,2.7,1
8092,1983,The Right Stuff: Bonus Material,2.9,3
8093,1953,M. Hulot's Holiday,2.3,1
8095,2003,Beef,4.2,1
8096,1990,Mountains of the Moon,4.6,2
8097,2004,Asylum of the Damned,2.7,1
8098,1978,The Buddy Holly Story,1.2,1
8099,2002,Reign of Fire,3.6,2
8100,1989,Doctor Who: The Curse of Fenric,1.1,2
8101,2002,Full Frontal,1.2,2
8102,1998,Kunoichi: Lady Ninja,1.4,2
8103,1997,National Geographic: Asteroids: Deadly Impact,4.1,1
8104,1999,Giving It Up,4.8,3
8105,2003,The Jungle Book 2,4.2,2
8106,2005,Alien Apocalypse,1.7,2
8107,1987,Predator: Collector's Edition,1.9,3
8109,2005,Brothers in Arms,2.3,3
8110,2001,Love the Hard Way,3,1
8111,1978,Mork & Mindy: Season 1,3.9,1
8112,1958,Big Deal on Madonna Street,3.9,3
8113,1994,Sweet Valley High: Season 1,3.6,1
8115,2000,Virgin Fleet,3.4,1
8116,2002,The Sopranos: Season 4,3.5,3
8117,1982,Pink Floyd: The Wall,3.4,2
8118,1997,Spawn: The Movie,1.9,1
8119,2002,Detour,1.2,1
8120,1987,Promised Land,2.7,3
8121,1999,Search for the Great Sharks: IMAX,3.7,3
8122,1998,A Bright Shining Lie,3.8,2
8123,2002,Ballistic: Ecks vs. Sever,2.4,2
8124,2003,May,2.7,1
8125,1995,Wedding Peach,4.9,2
8126,1978,I Wanna Hold Your Hand,1.5,2
8127,2005,The Work of Director Stephane Sednaoui,4,2
8128,1968,Five Card Stud,4.8,2
8129,1971,Little Murders,3.9,3
8130,2000,Gothic Industrial Madness,2.9,1
8131,1974,The Conversation,1.3,1
8132,2000,The Crimson Code,4.8,3
8133,2004,Yu-Gi-Oh!: Season 1,2.6,1
8134,2003,Deacons for Defense,4.9,1
8135,1955,The End of the Affair,4.5,1
8136,2000,BoyFriends,2,2
8137,1968,Lost in Space: Season 3: Vol. 2,1.9,3
8138,2004,Fleetwood Mac: Live in Boston,1.9,2
8139,2002,The Best of the Bachelor,4.9,2
8140,1997,Hercules: The Legendary Journeys: Season 4,2.5,1
8141,1985,Stephen King's Cat's Eye,2.2,1
8142,2003,Pat Metheny: Speaking of Now: Live,4.6,2
8143,1940,The Mark of Zorro,4.4,2
8144,2004,Shawn Michaels: Boyhood Dream,4.6,3
8145,2004,Girlfriend,3.7,1
8146,1998,The Land Before Time VI: The Secret of Saurus Rock,4.9,2
8147,2000,The Immortal,1.6,2
8148,1990,I Love You to Death,4.3,2
8149,2002,Roger Dodger,2,2
8150,1937,Alfred Hitchcock: Young & Innocent / The Cheney Vase,2.1,2
8151,1998,Depeche Mode: The Videos '86-'98,3.9,1
8152,1983,Strange Invaders,2.7,1
8153,1999,The Coroner,1.5,2
8154,1964,The Misadventures of Merlin Jones,2.1,1
8155,1978,The Mayor of Casterbridge,1,2
8156,1990,Leatherface: The Texas Chainsaw Massacre III,4.2,1
8157,2000,Call to Witness,3.2,3
8158,1989,Skin Deep,4.7,1
8159,1977,Annie Hall,4.1,1
8160,2002,Halloween: Resurrection,1.6,1
8161,2004,Helter Skelter: Director's Cut,1.7,2
8162,1996,Get on the Bus,1.3,3
8163,2004,Two Brothers,3.3,1
